"@timestamp","_id","_index","_score","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version","ecs.version","fields.apache","host.architecture","host.containerized","host.hostname","host.ip","host.mac","host.name","host.os.codename","host.os.family","host.os.kernel","host.os.name","host.os.name.text","host.os.platform","host.os.type","host.os.version","input.type","log.file.path","log.offset",message
"Oct 26, 2022 @ 02:53:48.097","xnB-EIQBIBAo7axPYp2u",".ds-filebeat-8.4.3-2022.10.25-000001","-","6343ae4e-0ee5-43d9-9891-576b2b8f9653","Web_Server","50e17b80-cb5c-4305-8a01-dd532eb63d4f","Web_Server",filebeat,"8.4.3","8.0.0",true,"x86_64",true,"Web_Server","172.24.2.100","02:42:ac:18:02:64","Web_Server",xenial,debian,"4.15.0-58-generic",Ubuntu,Ubuntu,ubuntu,linux,"16.04.6 LTS (Xenial Xerus)",filestream,"/var/log/apache2/access.log","1,854,132","192.168.1.7 - - [25/Oct/2022:18:53:41 +0000] ""GET /files/bower_components/jquery-i18next/js/jquery-i18next.min.js HTTP/1.1"" 200 1204 ""http://192.168.1.213:8000/login.php"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
"Oct 26, 2022 @ 02:53:48.097","xXB-EIQBIBAo7axPYp2u",".ds-filebeat-8.4.3-2022.10.25-000001","-","6343ae4e-0ee5-43d9-9891-576b2b8f9653","Web_Server","50e17b80-cb5c-4305-8a01-dd532eb63d4f","Web_Server",filebeat,"8.4.3","8.0.0",true,"x86_64",true,"Web_Server","172.24.2.100","02:42:ac:18:02:64","Web_Server",xenial,debian,"4.15.0-58-generic",Ubuntu,Ubuntu,ubuntu,linux,"16.04.6 LTS (Xenial Xerus)",filestream,"/var/log/apache2/access.log","1,853,862","192.168.1.7 - - [25/Oct/2022:18:53:40 +0000] ""GET /files/bower_components/jquery/js/jquery.min.js HTTP/1.1"" 200 30491 ""http://192.168.1.213:8000/login.php"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
"Oct 26, 2022 @ 02:53:48.097","xHB-EIQBIBAo7axPYp2u",".ds-filebeat-8.4.3-2022.10.25-000001","-","6343ae4e-0ee5-43d9-9891-576b2b8f9653","Web_Server","50e17b80-cb5c-4305-8a01-dd532eb63d4f","Web_Server",filebeat,"8.4.3","8.0.0",true,"x86_64",true,"Web_Server","172.24.2.100","02:42:ac:18:02:64","Web_Server",xenial,debian,"4.15.0-58-generic",Ubuntu,Ubuntu,ubuntu,linux,"16.04.6 LTS (Xenial Xerus)",filestream,"/var/log/apache2/access.log","1,853,586","192.168.1.7 - - [25/Oct/2022:18:53:41 +0000] ""GET /files/bower_components/bootstrap/js/bootstrap.min.js HTTP/1.1"" 200 13332 ""http://192.168.1.213:8000/login.php"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
"Oct 26, 2022 @ 02:53:48.097","w3B-EIQBIBAo7axPYp2u",".ds-filebeat-8.4.3-2022.10.25-000001","-","6343ae4e-0ee5-43d9-9891-576b2b8f9653","Web_Server","50e17b80-cb5c-4305-8a01-dd532eb63d4f","Web_Server",filebeat,"8.4.3","8.0.0",true,"x86_64",true,"Web_Server","172.24.2.100","02:42:ac:18:02:64","Web_Server",xenial,debian,"4.15.0-58-generic",Ubuntu,Ubuntu,ubuntu,linux,"16.04.6 LTS (Xenial Xerus)",filestream,"/var/log/apache2/access.log","1,853,313","192.168.1.7 - - [25/Oct/2022:18:53:41 +0000] ""GET /uploadImage/Logo/logo%20for%20hospital%20system.jpg HTTP/1.1"" 304 181 ""http://192.168.1.213:8000/login.php"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
"Oct 26, 2022 @ 02:53:48.097","wnB-EIQBIBAo7axPYp2u",".ds-filebeat-8.4.3-2022.10.25-000001","-","6343ae4e-0ee5-43d9-9891-576b2b8f9653","Web_Server","50e17b80-cb5c-4305-8a01-dd532eb63d4f","Web_Server",filebeat,"8.4.3","8.0.0",true,"x86_64",true,"Web_Server","172.24.2.100","02:42:ac:18:02:64","Web_Server",xenial,debian,"4.15.0-58-generic",Ubuntu,Ubuntu,ubuntu,linux,"16.04.6 LTS (Xenial Xerus)",filestream,"/var/log/apache2/access.log","1,853,060","192.168.1.7 - - [25/Oct/2022:18:53:41 +0000] ""GET /files/assets/js/common-pages.js HTTP/1.1"" 200 478 ""http://192.168.1.213:8000/login.php"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
"Oct 26, 2022 @ 02:53:48.097","wXB-EIQBIBAo7axPYp2u",".ds-filebeat-8.4.3-2022.10.25-000001","-","6343ae4e-0ee5-43d9-9891-576b2b8f9653","Web_Server","50e17b80-cb5c-4305-8a01-dd532eb63d4f","Web_Server",filebeat,"8.4.3","8.0.0",true,"x86_64",true,"Web_Server","172.24.2.100","02:42:ac:18:02:64","Web_Server",xenial,debian,"4.15.0-58-generic",Ubuntu,Ubuntu,ubuntu,linux,"16.04.6 LTS (Xenial Xerus)",filestream,"/var/log/apache2/access.log","1,852,773","192.168.1.7 - - [25/Oct/2022:18:53:41 +0000] ""GET /files/bower_components/jquery-slimscroll/js/jquery.slimscroll.js HTTP/1.1"" 200 2531 ""http://192.168.1.213:8000/login.php"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
"Oct 26, 2022 @ 02:53:48.097","wHB-EIQBIBAo7axPYp2u",".ds-filebeat-8.4.3-2022.10.25-000001","-","6343ae4e-0ee5-43d9-9891-576b2b8f9653","Web_Server","50e17b80-cb5c-4305-8a01-dd532eb63d4f","Web_Server",filebeat,"8.4.3","8.0.0",true,"x86_64",true,"Web_Server","172.24.2.100","02:42:ac:18:02:64","Web_Server",xenial,debian,"4.15.0-58-generic",Ubuntu,Ubuntu,ubuntu,linux,"16.04.6 LTS (Xenial Xerus)",filestream,"/var/log/apache2/access.log","1,852,495","192.168.1.7 - - [25/Oct/2022:18:53:40 +0000] ""GET /files/bower_components/bootstrap/css/bootstrap.min.css HTTP/1.1"" 200 18947 ""http://192.168.1.213:8000/login.php"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
"Oct 26, 2022 @ 02:53:48.096","v3B-EIQBIBAo7axPYp2u",".ds-filebeat-8.4.3-2022.10.25-000001","-","6343ae4e-0ee5-43d9-9891-576b2b8f9653","Web_Server","50e17b80-cb5c-4305-8a01-dd532eb63d4f","Web_Server",filebeat,"8.4.3","8.0.0",true,"x86_64",true,"Web_Server","172.24.2.100","02:42:ac:18:02:64","Web_Server",xenial,debian,"4.15.0-58-generic",Ubuntu,Ubuntu,ubuntu,linux,"16.04.6 LTS (Xenial Xerus)",filestream,"/var/log/apache2/access.log","1,852,223","192.168.1.7 - - [25/Oct/2022:18:53:40 +0000] ""GET /files/bower_components/popper.js/js/popper.min.js HTTP/1.1"" 200 7276 ""http://192.168.1.213:8000/login.php"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
"Oct 26, 2022 @ 02:53:48.096","vnB-EIQBIBAo7axPYp2u",".ds-filebeat-8.4.3-2022.10.25-000001","-","6343ae4e-0ee5-43d9-9891-576b2b8f9653","Web_Server","50e17b80-cb5c-4305-8a01-dd532eb63d4f","Web_Server",filebeat,"8.4.3","8.0.0",true,"x86_64",true,"Web_Server","172.24.2.100","02:42:ac:18:02:64","Web_Server",xenial,debian,"4.15.0-58-generic",Ubuntu,Ubuntu,ubuntu,linux,"16.04.6 LTS (Xenial Xerus)",filestream,"/var/log/apache2/access.log","1,851,958","192.168.1.7 - - [25/Oct/2022:18:53:40 +0000] ""GET /files/assets/icon/icofont/css/icofont.css HTTP/1.1"" 200 17142 ""http://192.168.1.213:8000/login.php"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
"Oct 26, 2022 @ 02:53:48.096","vXB-EIQBIBAo7axPYp2u",".ds-filebeat-8.4.3-2022.10.25-000001","-","6343ae4e-0ee5-43d9-9891-576b2b8f9653","Web_Server","50e17b80-cb5c-4305-8a01-dd532eb63d4f","Web_Server",filebeat,"8.4.3","8.0.0",true,"x86_64",true,"Web_Server","172.24.2.100","02:42:ac:18:02:64","Web_Server",xenial,debian,"4.15.0-58-generic",Ubuntu,Ubuntu,ubuntu,linux,"16.04.6 LTS (Xenial Xerus)",filestream,"/var/log/apache2/access.log","1,851,688","192.168.1.7 - - [25/Oct/2022:18:53:40 +0000] ""GET /files/bower_components/modernizr/js/modernizr.js HTTP/1.1"" 404 493 ""http://192.168.1.213:8000/login.php"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
"Oct 26, 2022 @ 02:53:48.096","vHB-EIQBIBAo7axPYp2u",".ds-filebeat-8.4.3-2022.10.25-000001","-","6343ae4e-0ee5-43d9-9891-576b2b8f9653","Web_Server","50e17b80-cb5c-4305-8a01-dd532eb63d4f","Web_Server",filebeat,"8.4.3","8.0.0",true,"x86_64",true,"Web_Server","172.24.2.100","02:42:ac:18:02:64","Web_Server",xenial,debian,"4.15.0-58-generic",Ubuntu,Ubuntu,ubuntu,linux,"16.04.6 LTS (Xenial Xerus)",filestream,"/var/log/apache2/access.log","1,851,418","192.168.1.7 - - [25/Oct/2022:18:53:40 +0000] ""GET /files/bower_components/i18next/js/i18next.min.js HTTP/1.1"" 404 493 ""http://192.168.1.213:8000/login.php"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
"Oct 26, 2022 @ 02:53:48.096","u3B-EIQBIBAo7axPYp2u",".ds-filebeat-8.4.3-2022.10.25-000001","-","6343ae4e-0ee5-43d9-9891-576b2b8f9653","Web_Server","50e17b80-cb5c-4305-8a01-dd532eb63d4f","Web_Server",filebeat,"8.4.3","8.0.0",true,"x86_64",true,"Web_Server","172.24.2.100","02:42:ac:18:02:64","Web_Server",xenial,debian,"4.15.0-58-generic",Ubuntu,Ubuntu,ubuntu,linux,"16.04.6 LTS (Xenial Xerus)",filestream,"/var/log/apache2/access.log","1,851,100","192.168.1.7 - - [25/Oct/2022:18:53:40 +0000] ""GET /files/bower_components/i18next-browser-languagedetector/js/i18nextBrowserLanguageDetector.min.js HTTP/1.1"" 404 493 ""http://192.168.1.213:8000/login.php"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
"Oct 26, 2022 @ 02:53:48.096","unB-EIQBIBAo7axPYp2u",".ds-filebeat-8.4.3-2022.10.25-000001","-","6343ae4e-0ee5-43d9-9891-576b2b8f9653","Web_Server","50e17b80-cb5c-4305-8a01-dd532eb63d4f","Web_Server",filebeat,"8.4.3","8.0.0",true,"x86_64",true,"Web_Server","172.24.2.100","02:42:ac:18:02:64","Web_Server",xenial,debian,"4.15.0-58-generic",Ubuntu,Ubuntu,ubuntu,linux,"16.04.6 LTS (Xenial Xerus)",filestream,"/var/log/apache2/access.log","1,850,808","192.168.1.7 - - [25/Oct/2022:18:53:40 +0000] ""GET /files/bower_components/i18next-xhr-backend/js/i18nextXHRBackend.min.js HTTP/1.1"" 404 493 ""http://192.168.1.213:8000/login.php"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
"Oct 26, 2022 @ 02:53:48.096","uXB-EIQBIBAo7axPYp2u",".ds-filebeat-8.4.3-2022.10.25-000001","-","6343ae4e-0ee5-43d9-9891-576b2b8f9653","Web_Server","50e17b80-cb5c-4305-8a01-dd532eb63d4f","Web_Server",filebeat,"8.4.3","8.0.0",true,"x86_64",true,"Web_Server","172.24.2.100","02:42:ac:18:02:64","Web_Server",xenial,debian,"4.15.0-58-generic",Ubuntu,Ubuntu,ubuntu,linux,"16.04.6 LTS (Xenial Xerus)",filestream,"/var/log/apache2/access.log","1,850,570","192.168.1.7 - - [25/Oct/2022:18:53:40 +0000] ""GET /popup_style.css HTTP/1.1"" 200 1809 ""http://192.168.1.213:8000/login.php"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
"Oct 26, 2022 @ 02:53:48.096","uHB-EIQBIBAo7axPYp2u",".ds-filebeat-8.4.3-2022.10.25-000001","-","6343ae4e-0ee5-43d9-9891-576b2b8f9653","Web_Server","50e17b80-cb5c-4305-8a01-dd532eb63d4f","Web_Server",filebeat,"8.4.3","8.0.0",true,"x86_64",true,"Web_Server","172.24.2.100","02:42:ac:18:02:64","Web_Server",xenial,debian,"4.15.0-58-generic",Ubuntu,Ubuntu,ubuntu,linux,"16.04.6 LTS (Xenial Xerus)",filestream,"/var/log/apache2/access.log","1,850,295","192.168.1.7 - - [25/Oct/2022:18:53:40 +0000] ""GET /files/bower_components/modernizr/js/css-scrollbars.js HTTP/1.1"" 404 494 ""http://192.168.1.213:8000/login.php"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
"Oct 26, 2022 @ 02:53:48.096","t3B-EIQBIBAo7axPYp2u",".ds-filebeat-8.4.3-2022.10.25-000001","-","6343ae4e-0ee5-43d9-9891-576b2b8f9653","Web_Server","50e17b80-cb5c-4305-8a01-dd532eb63d4f","Web_Server",filebeat,"8.4.3","8.0.0",true,"x86_64",true,"Web_Server","172.24.2.100","02:42:ac:18:02:64","Web_Server",xenial,debian,"4.15.0-58-generic",Ubuntu,Ubuntu,ubuntu,linux,"16.04.6 LTS (Xenial Xerus)",filestream,"/var/log/apache2/access.log","1,850,023","192.168.1.7 - - [25/Oct/2022:18:53:40 +0000] ""GET /files/assets/icon/themify-icons/themify-icons.css HTTP/1.1"" 200 3166 ""http://192.168.1.213:8000/login.php"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
"Oct 26, 2022 @ 02:53:48.096","tnB-EIQBIBAo7axPYp2u",".ds-filebeat-8.4.3-2022.10.25-000001","-","6343ae4e-0ee5-43d9-9891-576b2b8f9653","Web_Server","50e17b80-cb5c-4305-8a01-dd532eb63d4f","Web_Server",filebeat,"8.4.3","8.0.0",true,"x86_64",true,"Web_Server","172.24.2.100","02:42:ac:18:02:64","Web_Server",xenial,debian,"4.15.0-58-generic",Ubuntu,Ubuntu,ubuntu,linux,"16.04.6 LTS (Xenial Xerus)",filestream,"/var/log/apache2/access.log","1,849,825","192.168.1.7 - - [25/Oct/2022:18:53:40 +0000] ""GET /login.php HTTP/1.1"" 200 1425 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36"""
"Oct 26, 2022 @ 02:50:03.766",qXB6EIQBIBAo7axP9J1e,".ds-filebeat-8.4.3-2022.10.25-000001","-","6343ae4e-0ee5-43d9-9891-576b2b8f9653","Web_Server","50e17b80-cb5c-4305-8a01-dd532eb63d4f","Web_Server",filebeat,"8.4.3","8.0.0",true,"x86_64",true,"Web_Server","172.24.2.100","02:42:ac:18:02:64","Web_Server",xenial,debian,"4.15.0-58-generic",Ubuntu,Ubuntu,ubuntu,linux,"16.04.6 LTS (Xenial Xerus)",filestream,"/var/log/apache2/access.log","1,849,700","172.24.2.11 - - [25/Oct/2022:18:35:18 +0000] ""GET /uploadImage/Logo/shell.php HTTP/1.1"" 200 203 ""-"" ""python-requests/2.28.1"""
"Oct 26, 2022 @ 02:35:19.006",SnBtEIQBIBAo7axPdp1J,".ds-filebeat-8.4.3-2022.10.25-000001","-","6343ae4e-0ee5-43d9-9891-576b2b8f9653","Web_Server","50e17b80-cb5c-4305-8a01-dd532eb63d4f","Web_Server",filebeat,"8.4.3","8.0.0",true,"x86_64",true,"Web_Server","172.24.2.100","02:42:ac:18:02:64","Web_Server",xenial,debian,"4.15.0-58-generic",Ubuntu,Ubuntu,ubuntu,linux,"16.04.6 LTS (Xenial Xerus)",filestream,"/var/log/apache2/access.log","1,849,581","172.24.2.11 - - [25/Oct/2022:18:35:16 +0000] ""POST /manage_website.php HTTP/1.1"" 200 3358 ""-"" ""python-requests/2.28.1"""
"Oct 26, 2022 @ 02:35:19.006",SXBtEIQBIBAo7axPdp1J,".ds-filebeat-8.4.3-2022.10.25-000001","-","6343ae4e-0ee5-43d9-9891-576b2b8f9653","Web_Server","50e17b80-cb5c-4305-8a01-dd532eb63d4f","Web_Server",filebeat,"8.4.3","8.0.0",true,"x86_64",true,"Web_Server","172.24.2.100","02:42:ac:18:02:64","Web_Server",xenial,debian,"4.15.0-58-generic",Ubuntu,Ubuntu,ubuntu,linux,"16.04.6 LTS (Xenial Xerus)",filestream,"/var/log/apache2/access.log","1,849,463","172.24.2.11 - - [25/Oct/2022:18:35:15 +0000] ""GET /manage_website.php HTTP/1.1"" 200 3214 ""-"" ""python-requests/2.28.1"""
"Oct 26, 2022 @ 02:35:19.006",SHBtEIQBIBAo7axPdp1J,".ds-filebeat-8.4.3-2022.10.25-000001","-","6343ae4e-0ee5-43d9-9891-576b2b8f9653","Web_Server","50e17b80-cb5c-4305-8a01-dd532eb63d4f","Web_Server",filebeat,"8.4.3","8.0.0",true,"x86_64",true,"Web_Server","172.24.2.100","02:42:ac:18:02:64","Web_Server",xenial,debian,"4.15.0-58-generic",Ubuntu,Ubuntu,ubuntu,linux,"16.04.6 LTS (Xenial Xerus)",filestream,"/var/log/apache2/access.log","1,849,353","172.24.2.11 - - [25/Oct/2022:18:35:15 +0000] ""POST /login.php HTTP/1.1"" 200 1692 ""-"" ""python-requests/2.28.1"""
